Radius (nm),Exchange Interaction (kJ/m3),DM Interaction (kJ/m3),Demagnetization (kJ/m3),Total Energy (kJ/m3)
14.840000000000002,102.51663847263352,-106.60678209325235,4.079556917266985,-0.01058670335184565
15.370000000000001,108.5703382267436,-106.74302606683902,4.2717607257896235,6.099072885694179
15.9,115.75621179507759,-106.90367695607581,4.474701899546308,13.327236738548072
16.430000000000003,124.49876386366736,-107.13181944510845,4.6722353622355595,22.039179780794505
16.96,135.5134464409919,-107.43596362355109,4.873008527968679,32.95049134540952
17.49,149.86963073359902,-107.84691029585605,5.064287453706431,47.087007891449424
18.020000000000003,170.28870615633414,-108.41677645454531,5.237017362789222,67.10894706457802
18.55,200.16417273034506,-108.96311166340207,5.41523203384878,96.61629310079178
19.080000000000002,247.505244141961,-109.21926471765298,5.559083296234041,143.84506272054205
19.610000000000003,324.7371445434596,-108.24279987385312,5.723032275376631,222.2173769449831
20.14,378.73505647784657,-104.73920393387701,6.048415601032126,280.04426814500164
20.67,368.80225622254244,-100.99882218578526,6.329906372220579,274.13334040897774
21.200000000000003,318.51527951043465,-98.44800764762735,6.332438290556842,226.39971015336417
21.73,241.11364420823338,-97.03146087905097,6.126586213487757,150.20876954267018
22.26,180.62198105372514,-96.9541878184783,5.793264396105801,89.46105763135262
22.79,148.9930486181129,-97.09697164130964,5.39713832518852,57.29321530199181
23.32,128.4562841531017,-97.19524023066357,4.965088295893746,36.226132218331884
23.85,114.57790400877376,-97.29554742454692,4.533023107169798,21.81537969139663
24.38,104.44115484859569,-97.35353188360823,4.099409709769631,11.187032674757079
24.910000000000004,96.74913380015312,-97.3713333781341,3.678451825630647,3.0562522476496925
25.44,90.68341096657697,-97.35049196803112,3.2690669789953377,-3.3980140224588036
25.97,85.78595849353533,-97.29018841781003,2.876179826880453,-8.628050097394247
26.500000000000004,81.73570303959477,-97.20161078684961,2.5013777030597826,-12.964530044195055
27.03,78.32669620584572,-97.08276103109836,2.1448697196914943,-16.611195105561144
27.560000000000002,75.41400086131475,-96.94826763713975,1.8097427854700185,-19.72452399035496
28.090000000000003,72.88397147053398,-96.79354428586315,1.493930910117784,-22.415641905211388
28.62,70.66590939577746,-96.63219331014655,1.2006665653531372,-24.765617349015947
29.150000000000002,68.68911496751065,-96.45767549597994,0.9272252553995509,-26.841335273069753
29.680000000000003,66.92037921018408,-96.28384519731466,0.6764822906668198,-28.686983696463752
30.210000000000004,65.3094586607605,-96.10367402224207,0.4452215804332901,-30.348993781048286
30.740000000000002,63.84204703084696,-95.92751017622405,0.2358539320905248,-31.84960921328655
31.270000000000003,62.48047099941086,-95.74863292814653,0.04510078037388231,-33.2230611483618
31.8,61.21940247280635,-95.57367637171653,-0.12529790005693447,-34.47957179896711
32.33,60.030526396224374,-95.39686508445044,-0.2783366469708349,-35.644675335196894
32.86000000000001,58.914872625575946,-95.22473026450217,-0.41311615067589824,-36.72297378960212
33.39,57.85080445467815,-95.0521713785725,-0.5319823003084723,-37.733349224202826
33.92,56.840201571292425,-94.8822239649902,-0.6349099911830174,-38.67693238488081
34.45,55.866719608483514,-94.7113434800784,-0.723794207924519,-39.5684180795194
34.98,54.932382057018934,-94.53983004833388,-0.7989097917353835,-40.40635778305034
35.510000000000005,54.02594707566469,-94.36651416428876,-0.8617473606199487,-41.20231444924403
36.040000000000006,53.15039876693645,-94.19145271176109,-0.9127959653034412,-41.95384991012807
36.57,52.298045602390744,-94.0148335827884,-0.9533218863205841,-42.67010986671825
37.1,51.47069101168984,-93.83353515081446,-0.983670594209711,-43.34651473333433
37.63,50.663804108848346,-93.6492884330922,-1.0049109516034351,-43.99039527584727
38.160000000000004,49.88137091015629,-93.46031478726877,-1.0173114716392089,-44.59625534875168
38.690000000000005,49.12085228817529,-93.26876388065911,-1.02180387494062,-45.169715467424446
39.220000000000006,48.387199817617024,-93.07284591675459,-1.0184140165757292,-45.70406011571329
39.75,47.67858693059814,-92.87432437955975,-1.0079677227383517,-46.203705171699966
40.28,47.00089447928271,-92.67141070910026,-0.9903287188173266,-46.66084494863488
40.81,46.352628775814985,-92.46555005296335,-0.9663348638958498,-47.079256141044226
41.34,45.74235933769734,-92.25705361765938,-0.9355156746577762,-47.45020995461983
41.870000000000005,45.168175584718526,-92.04658252846485,-0.8987240993626451,-47.77713104310897
42.400000000000006,44.63899485512154,-91.83453549767547,-0.8552895068711913,-48.05083014942513
42.93,44.152279474435076,-91.62051868452163,-0.8061062277265603,-48.27434543781312
43.46,43.71929013466608,-91.40769721548291,-0.750267121993863,-48.43867420281068
43.99,43.33691138173579,-91.19484151502984,-0.6887320222695175,-48.54666215556357
44.52,43.01989362792748,-90.98867514890398,-0.6204352928452429,-48.58921681382174
45.050000000000004,42.763160689960266,-90.78659455988252,-0.5464434578461709,-48.56987732776842
45.58,42.581776240298616,-90.59564014201253,-0.4655727609216448,-48.479436662635564
46.11,42.46902250827134,-90.41159038088016,-0.3789062326429028,-48.321474105251724
46.64,42.442455000030094,-90.24419795031368,-0.28528325616815686,-48.087026206451746
47.17,42.49319111017388,-90.0881689614346,-0.18597038406389177,-47.78094823532461
47.7,42.63976463994399,-89.95351793892861,-0.0796344342488952,-47.39338773323351
48.230000000000004,42.87061598196363,-89.83424382565266,0.03219154761173534,-46.93143629607729
48.76,43.20425673666213,-89.73960723948005,0.15095892392314836,-46.38439157889477
49.29,43.626723654221784,-89.66350382436734,0.27484419664197435,-45.761935973503576
49.82000000000001,44.15775263207623,-89.61584072158347,0.4054583506422986,-45.05262973886493
50.35,44.780303287261624,-89.59082315056547,0.5406492277414063,-44.26987063556244
50.88,45.513525436594946,-89.59638902086269,0.6823419817386024,-43.40052160252914
51.410000000000004,46.337036671373,-89.62818211560808,0.8279102892750548,-42.46323515496003
51.94,47.271849809477864,-89.69144971687567,0.9798065052051192,-41.43979340219268
52.470000000000006,48.28576914377211,-89.76964869462488,1.1347559295049008,-40.34912362134788
53.00000000000001,48.59825083036299,-88.973900892716,1.2959642645651026,-39.0796857977879
53.53,47.45178632750676,-85.12090141414268,1.4540897038491014,-36.21502538278683
54.06,43.59396270759134,-73.21108194173267,1.6140613247101454,-28.003057909431188
54.59,37.00239439268226,-52.22913559094203,1.7819697842991007,-13.444771413960664
55.120000000000005,29.283537325201596,-25.289599237304497,1.9485235860519778,5.942461673949079
55.650000000000006,22.177623392701182,-5.271741938508568,2.093027275049072,18.998908729241688
56.18000000000001,17.406383193820616,-0.105120871086466,2.205193763850141,19.50645608658429
56.71,15.02774209897827,0.0,2.2803789091751203,17.308121008153392
57.24,14.091666768029814,0.0,2.3256085927652155,16.417275360795028
57.77,13.62533413282451,0.0,2.356563506960015,15.981897639784524
58.300000000000004,13.269025281984659,0.0,2.373130166922836,15.642155448907499
58.830000000000005,12.942284116203544,0.0,2.3774371285549267,15.31972124475847
59.36000000000001,12.634106424838516,0.0,2.3706292055810927,15.00473563041961
59.89,12.340610008782019,0.0,2.3542335219518993,14.69484353073392
60.42000000000001,12.059193934878936,0.0,2.3293139970213352,14.388507931900271
60.95,11.787918863353022,0.0,2.2967088051232976,14.084627668476317
61.480000000000004,11.524431372238102,0.0,2.2572924980075357,13.781723870245639
62.01,11.269235605108669,0.0,2.211554583759944,13.480790188868614
62.540000000000006,11.01999132458182,0.0,2.1608429178754176,13.180834242457241
63.07000000000001,10.777959729405714,0.0,2.105003388987008,12.882963118392723
63.6,10.540786409782767,0.0,2.0455533414658444,12.586339751248612
64.13000000000001,10.31216163861102,0.0,1.9820868109200982,12.294248449531116
64.66,10.089184629615044,0.0,1.9163547020758358,12.00553933169088
65.19,9.87509305090554,0.0,1.8473387656493825,11.722431816554925
65.72000000000001,9.668404997946956,0.0,1.7776010002484628,11.446005998195414
66.25,9.472536698006268,0.0,1.7055914408156532,11.178128138821922
66.78,9.285318497115417,0.0,1.6341726259587006,10.919491123074117
67.31,9.1109242265125,0.0,1.561707028555087,10.672631255067587
67.84,8.94728459994999,0.0,1.4910501000143808,10.438334699964372
68.37,8.798030949972848,0.0,1.4219941545996133,10.220025104572462
68.9,9.075071814294654,0.0,1.468053450528593,10.54312526482325
69.43,13.243682343426336,0.0,2.7463235481539874,15.990005891580319
