Radius (nm),Exchange Interaction (kJ/m3),DM Interaction (kJ/m3),Demagnetization (kJ/m3),Total Energy (kJ/m3)
23.85,55.3426122992226,-46.779144528858865,2.2669853830077678,10.830453153371499
24.38,54.96336673607371,-46.913687715782615,1.865758383609298,9.915437403900397
24.910000000000004,54.591202928527245,-47.063829730500785,1.499606251283345,9.026979449309819
25.44,54.22729930743481,-47.23296183190032,1.1699459101292053,8.164283385663705
25.97,53.87369454467034,-47.41290343440541,0.8763374659467081,7.337128576211649
26.500000000000004,53.53509561575777,-47.60674535097309,0.6189409987972732,6.5472912635819425
27.03,53.2081860944927,-47.80903539364978,0.39522818539597876,5.794378886238907
27.560000000000002,52.9011701528725,-48.022757065960825,0.20506348544811806,5.083476572359802
28.090000000000003,52.60705989258462,-48.244420370452,0.04489097491278374,4.407530497045402
28.62,52.33378899780169,-48.47448908338981,-0.0854948558135303,3.7738050585983336
29.150000000000002,52.0727100254077,-48.71102055149444,-0.18960081127284295,3.1720886626404257
29.680000000000003,51.834065583155464,-48.955328745336956,-0.2676054510853068,2.6111313867331933
30.210000000000004,51.608433915195945,-49.20645683369191,-0.3231614641254035,2.0788156173786336
30.740000000000002,51.40376055934556,-49.46292108780074,-0.3560320077783451,1.5848074637664815
31.270000000000003,51.211019429804665,-49.72468504628081,-0.3699113250927895,1.1164230584310637
31.8,51.03940831775882,-49.991556635786765,-0.3644439257456542,0.6834077562263985
32.33,50.87997252736765,-50.26344622795497,-0.342981604533874,0.2735446948788077
32.86000000000001,50.73701283187717,-50.53737921464308,-0.3053847247690343,-0.10575110753494969
33.39,50.602535605741956,-50.81339589717005,-0.25466872675624985,-0.46552901818434217
33.92,50.48165856591633,-51.08999466410033,-0.19068820531191888,-0.7990243034959128
34.45,50.3670695030064,-51.366987187331326,-0.11618702124617515,-1.1161047055710975
34.98,50.260524917041764,-51.64236850577192,-0.031173373573556123,-1.4130169623037117
35.510000000000005,50.155847472704245,-51.9157447676624,0.06197774942165195,-1.6979195455365066
36.040000000000006,50.05249531908179,-52.1843442813068,0.16327033317022596,-1.968578629054776
36.57,49.94598020021263,-52.447810540340534,0.27064026508324207,-2.2311900750446583
37.1,49.83586781174181,-52.70483152900447,0.3841440593275869,-2.484819657935073
37.63,49.71898531990947,-52.9547374581832,0.502009324359186,-2.7337428139145454
38.160000000000004,49.59382139345459,-53.196644387365524,0.6243680465794716,-2.9784549473314565
38.690000000000005,49.458405276567845,-53.4295657253367,0.7497282429448969,-3.221432205823953
39.220000000000006,49.310084953338475,-53.653214203096915,0.8784559896792519,-3.4646732600791847
39.75,49.14767260317718,-53.86611731830154,1.009270799999023,-3.7091739151253496
40.28,48.968860581617626,-54.06826269139205,1.142716304110158,-3.9566858056642737
40.81,48.7729040058874,-54.25784654402224,1.2776608789319388,-4.207281659202902
41.34,48.55582679011049,-54.43459315133769,1.4149796591567738,-4.463786702070416
41.870000000000005,48.31716610565248,-54.59655119515554,1.5535891731042544,-4.725795916398798
42.400000000000006,48.054295163212956,-54.744471515008556,1.694725113959536,-4.995451237836067
42.93,47.766074929688784,-54.87582679894852,1.837122223509802,-5.272629645749931
43.46,47.44996430255853,-54.991861938360735,1.982366565499665,-5.559531070302524
43.99,47.10443504010205,-55.090057459966104,2.1290947256170267,-5.856527694247016
44.52,46.72724496852221,-55.17238631384185,2.2789605722493507,-6.166180773070287
45.050000000000004,46.3168257135225,-55.236305761042566,2.4305905695298042,-6.488889477990267
45.58,45.86936969998009,-55.282280818518544,2.5855685832555926,-6.827342535282859
46.11,45.382670009373605,-55.30756516351676,2.7425103406738955,-7.1823848134692625
46.64,44.85457103771322,-55.31451532140717,2.9028032036189853,-7.557141080074958
47.17,44.28300948903268,-55.3001474067591,3.064978146238308,-7.952159771488105
47.7,43.6628402339698,-55.264402835531754,3.2302531184827363,-8.37130948307922
48.230000000000004,42.992668694639434,-55.20439442412618,3.3970474231360748,-8.81467830635067
48.76,42.26672730507644,-55.11821808022743,3.5664382858119916,-9.285052489339002
49.29,41.484836303397984,-55.002745529499,3.736825206994467,-9.781084019106547
49.82000000000001,40.64277699513275,-54.854353740724605,3.909139573710024,-10.302437171881836
50.35,39.74294881122708,-54.669977950049734,4.081834821063868,-10.845194317758784
50.88,38.78408429208935,-54.44274982600167,4.255919361916379,-11.402746171995952
51.410000000000004,37.77691090089806,-54.173156134013816,4.429987546452191,-11.966257686663567
51.94,36.749745785321174,-53.86820904376782,4.605621290967797,-12.51284196747886
52.470000000000006,35.73840009475274,-53.53362337252729,4.781814986294242,-13.0134082914803
53.00000000000001,34.60174784012969,-52.61535526870117,4.96105503038998,-13.052552398181504
53.53,33.205181850132504,-50.139254240151885,5.137779315531164,-11.796293074488222
54.06,31.252021658149296,-43.70938491069652,5.307108721879389,-7.150254530667841
54.59,28.706096670550888,-31.924002443367307,5.47245424749129,2.25454847467487
55.120000000000005,25.70518313697955,-15.575854614723035,5.649895274016542,15.779223796273056
55.650000000000006,22.536658211957793,-3.1914388946904415,5.837562057431814,25.18278137469917
56.18000000000001,19.855257625261462,-0.057267633708572144,6.013369972116753,25.811359963669645
56.71,17.92016678613879,0.0,6.16765995973325,24.087826745872043
57.24,16.6320617329601,0.0,6.3009364731919995,22.9329982061521
57.77,15.744994294637536,0.0,6.418915564624572,22.16390985926211
58.300000000000004,15.101267419840731,0.0,6.518371546129962,21.619638965970694
58.830000000000005,14.58064163944116,0.0,6.601686136489793,21.182327775930954
59.36000000000001,14.134478440171149,0.0,6.668422123384911,20.80290056355606
59.89,13.733335211538927,0.0,6.72094954934255,20.454284760881478
60.42000000000001,13.362894173418422,0.0,6.7594199447221905,20.122314118140615
60.95,13.014207930617008,0.0,6.785503812689428,19.799711743306435
61.480000000000004,12.681255610431458,0.0,6.799534549686703,19.480790160118154
62.01,12.362127494634043,0.0,6.802912870232316,19.16504036486636
62.540000000000006,12.053789577998177,0.0,6.796669726880787,18.850459304878964
63.07000000000001,11.75558283919649,0.0,6.781438012359286,18.537020851555777
63.6,11.466473607075846,0.0,6.758716838109529,18.225190445185373
64.13000000000001,11.188025781053435,0.0,6.72894340184421,17.916969182897642
64.66,10.91927900042604,0.0,6.69392662695009,17.61320562737613
65.19,10.660399312318436,0.0,6.653423444970025,17.313822757288463
65.72000000000001,10.412913529596818,0.0,6.610204423776183,17.023117953373003
66.25,10.176511098283077,0.0,6.56358276496946,16.740093863252536
66.78,9.952242399787767,0.0,6.516557742412394,16.468800142200163
67.31,9.740569532708504,0.0,6.468703952869284,16.209273485577786
67.84,9.542720976357728,0.0,6.42260539899896,15.965326375356689
68.37,9.359358536343233,0.0,6.379820204517767,15.739178740860996
68.9,9.576258098170474,0.0,6.40947814142929,15.985736239599763
69.43,13.381389827639977,0.0,7.314900579897716,20.696290407537692
